,Neighborhood_Latitude,Neighborhood_Longitude,indian_Venue,indian_Venue_Latitude,indian_Venue_Longitude,Distance,Venue_Category
212,28.587798894051133,77.18932215927863,Bikanervala,28.58539415667423,77.19142816862616,337,Indian Restaurant
213,28.587798894051133,77.18932215927863,The Potbelly,28.583796346289404,77.1878284612995,468,Indian Restaurant
214,28.587798894051133,77.18932215927863,Yashwant Place,28.584328859422833,77.19170870025458,451,Indian Restaurant
215,28.587798894051133,77.18932215927863,Chimney Sizzlers,28.584257123665918,77.19172105387057,458,Chinese Restaurant
216,28.58769975440676,77.19545363050652,Bikanervala,28.58539415667423,77.19142816862616,469,Indian Restaurant
217,28.587300427729605,77.21997920440258,Hot Chimney,28.58370160693686,77.22057434083216,404,Indian Restaurant
218,28.587300427729605,77.21997920440258,Jamun,28.584576,77.223303,444,Indian Restaurant
219,28.587300427729605,77.21997920440258,Dilli Dastarkhwan,28.590543815914646,77.22308847999311,471,Indian Restaurant
220,28.587199904061315,77.22611051969096,Delhi-o-Delhi,28.589280520232073,77.22584827793551,233,Indian Restaurant
221,28.587199904061315,77.22611051969096,tikka town,28.58622117012594,77.22647917615916,114,Indian Restaurant
222,28.587199904061315,77.22611051969096,Ganesha Sweets&Restaurants,28.586379,77.22625,92,Indian Restaurant
223,28.587199904061315,77.22611051969096,Jamun,28.584576,77.223303,400,Indian Restaurant
224,28.587199904061315,77.22611051969096,Carnatic Cafe,28.583904,77.2267,371,South Indian Restaurant
225,28.586896672342334,77.2445042765291,Monis Kada,28.591223,77.243997,484,Indian Restaurant
226,28.586896672342334,77.2445042765291,Vatika Grand,28.584128260509647,77.24849387588849,497,Indian Restaurant
227,28.586896672342334,77.2445042765291,"Kareems nizamuddin,  Delhi",28.591299035851705,77.24362203243963,497,Awadhi Restaurant
228,28.5867950415488,77.25063546551166,Comesum - The Food Junction,28.58970528985822,77.253211613099,410,Indian Restaurant
229,28.5867950415488,77.25063546551166,Aneja,28.589415,77.252629,350,Indian Restaurant
230,28.5867950415488,77.25063546551166,Vatika Grand,28.584128260509647,77.24849387588849,363,Indian Restaurant
231,28.5867950415488,77.25063546551166,Papu Kachori Pakode,28.582607488429254,77.24972303035811,474,Indian Restaurant
232,28.5867950415488,77.25063546551166,Hyderabad House,28.583601966727112,77.24973425545397,366,Hyderabadi Restaurant
233,28.5866931339871,77.25676662270195,Comesum - The Food Junction,28.58970528985822,77.253211613099,482,Indian Restaurant
234,28.58659094966254,77.26289774801361,Haldirams,28.584304895411478,77.26190724167218,272,Indian Restaurant
235,28.592732458163187,77.17408981560469,Bukhara,28.596914259545567,77.17335846829526,470,North Indian Restaurant
236,28.592732458163187,77.17408981560469,Pavilion,28.597175612322467,77.17354140226394,497,Indian Restaurant
237,28.592732458163187,77.17408981560469,Masala Art - Taj Palace Hotel,28.595007120309404,77.1706001073428,424,Indian Restaurant
238,28.592732458163187,77.17408981560469,ITC Maurya,28.59713,77.173643,491,Hotel
239,28.59253524796018,77.18635342469314,Pepper Bistro,28.593104011680257,77.18892216682434,258,Indian Restaurant
240,28.59243622754141,77.19248518294333,Sagar Ratna,28.595551410016434,77.19576360070631,472,Indian Restaurant
241,28.59243622754141,77.19248518294333,Pepper Bistro,28.593104011680257,77.18892216682434,356,Indian Restaurant
242,28.592336930251335,77.19861691021568,Sagar Ratna,28.595551410016434,77.19576360070631,453,Indian Restaurant
243,28.591936972481204,77.22314350779916,Delhi-o-Delhi,28.589280520232073,77.22584827793551,396,Indian Restaurant
244,28.591936972481204,77.22314350779916,Dilli Dastarkhwan,28.590543815914646,77.22308847999311,155,Indian Restaurant
245,28.591836290912184,77.22927507888673,Delhi-o-Delhi,28.589280520232073,77.22584827793551,439,Indian Restaurant
246,28.591836290912184,77.22927507888673,Dyal Singh College Canteen,28.595952671508183,77.22935894593881,458,Indian Restaurant
247,28.591735332502996,77.23540661847825,Indian Accent,28.592025841987475,77.23800557290183,256,Indian Restaurant
248,28.591735332502996,77.23540661847825,Élan @ The Lodhi,28.591598725492826,77.23820746338278,274,Restaurant
249,28.591735332502996,77.23540661847825,On The Waterfront,28.592061411987267,77.23795124764315,251,Hotel Bar
250,28.591735332502996,77.23540661847825,The Lodhi Hotel,28.591668747194344,77.2381313007319,266,Hotel
251,28.59163409725889,77.2415381264874,Indian Accent,28.592025841987475,77.23800557290183,348,Indian Restaurant
252,28.59163409725889,77.2415381264874,Karims,28.5913955903448,77.24365657296444,208,Indian Restaurant
253,28.59163409725889,77.2415381264874,Élan @ The Lodhi,28.591598725492826,77.23820746338278,325,Restaurant
254,28.59163409725889,77.2415381264874,On The Waterfront,28.592061411987267,77.23795124764315,353,Hotel Bar
255,28.59163409725889,77.2415381264874,The Lodhi Hotel,28.591668747194344,77.2381313007319,333,Hotel
256,28.59163409725889,77.2415381264874,Aap Ki Khatir,28.592860832086362,77.24133758484983,137,Indian Restaurant
257,28.59163409725889,77.2415381264874,Tahir Kabab Corner,28.59172882171536,77.24453692163345,293,Indian Restaurant
258,28.59163409725889,77.2415381264874,Slice of Italy,28.59301451828417,77.24201917648315,160,Pizza Place
259,28.591532585185128,77.24766960282778,Karims,28.5913955903448,77.24365657296444,392,Indian Restaurant
260,28.591532585185128,77.24766960282778,Tahir Kabab Corner,28.59172882171536,77.24453692163345,306,Indian Restaurant
261,28.591430796286975,77.25380104741308,Comesum - The Food Junction,28.58970528985822,77.253211613099,200,Indian Restaurant
262,28.591430796286975,77.25380104741308,Aneja,28.589415,77.252629,251,Indian Restaurant
263,28.597370172472996,77.1772523577954,Dum Pukht,28.597194019454648,77.17328824799445,387,Indian Restaurant
264,28.597370172472996,77.1772523577954,Bukhara,28.596914259545567,77.17335846829526,383,North Indian Restaurant
265,28.597370172472996,77.1772523577954,Pavilion,28.597175612322467,77.17354140226394,363,Indian Restaurant
266,28.597370172472996,77.1772523577954,ITC Maurya,28.59713,77.173643,353,Hotel
267,28.59707346905839,77.19564849367352,Sagar Ratna,28.595551410016434,77.19576360070631,169,Indian Restaurant
268,28.59707346905839,77.19564849367352,The Oudh,28.59645303337417,77.19540351311272,73,Indian Restaurant
269,28.59707346905839,77.19564849367352,Ashoka hotel,28.597504429054332,77.19570672972347,48,Indian Restaurant
270,28.59707346905839,77.19564849367352,Odisha Niwas Canteen,28.600670011903567,77.19718349583063,427,Indian Restaurant
271,28.59707346905839,77.19564849367352,S Nom Nom,28.59709306306665,77.19641423213184,74,Chinese Restaurant
272,28.59677427334272,77.21404435030978,Dhaba by Claridges,28.600633368284306,77.21655356969086,494,North Indian Restaurant
273,28.596573424989597,77.22630809844779,Khan Chacha,28.600618250461434,77.22723729363604,459,Indian Restaurant
274,28.596573424989597,77.22630809844779,Wok In The Clouds,28.600501884081112,77.22722973943226,446,Indian Restaurant
275,28.596573424989597,77.22630809844779,The Big Chill Cafe,28.60068629868818,77.22763621585838,475,Italian Restaurant
276,28.596573424989597,77.22630809844779,Cafe Turtle,28.60015919868491,77.22723799043102,409,Café
277,28.596573424989597,77.22630809844779,Azam's Mughlai,28.600110036726374,77.22614797006254,394,Indian Restaurant
278,28.596573424989597,77.22630809844779,SODABOTTLEOPENERWALA,28.600140869804918,77.22627303643019,397,Irani Cafe
279,28.59647258546586,77.23243992537179,DGC Tea Hut On 14th,28.59525,77.232735,139,Indian Restaurant
280,28.59647258546586,77.23243992537179,Dyal Singh College Canteen,28.595952671508183,77.22935894593881,306,Indian Restaurant
281,28.596371469050975,77.23857172075067,Indian Accent,28.592025841987475,77.23800557290183,486,Indian Restaurant
282,28.596371469050975,77.23857172075067,On The Waterfront,28.592061411987267,77.23795124764315,483,Hotel Bar
283,28.596371469050975,77.23857172075067,Omya,28.596531,77.239589,101,Indian Restaurant
284,28.596371469050975,77.23857172075067,Aap Ki Khatir,28.592860832086362,77.24133758484983,475,Indian Restaurant
285,28.596270075750198,77.244703484498,Omya,28.596531,77.239589,500,Indian Restaurant
286,28.596270075750198,77.244703484498,Slice of Italy,28.59301451828417,77.24201917648315,447,Pizza Place
287,28.596168405568797,77.25083521652746,Karims Restaurant (J),28.595183,77.246263,460,Mughlai Restaurant
288,28.602007794928983,77.18041518702584,Captain's Kabab,28.600601603658454,77.17819750810703,267,Indian Restaurant
289,28.601909013121155,77.18654751946768,Lázeez Affaire,28.602236717164363,77.18604379463075,61,Indian Restaurant
290,28.601909013121155,77.18654751946768,Moti Mahal Delux,28.601676978648637,77.18710603142988,60,Indian Restaurant
291,28.601909013121155,77.18654751946768,Jakoi,28.605238831243323,77.18758137955673,384,Indian Restaurant
292,28.601909013121155,77.18654751946768,Al Kauser,28.60540082768645,77.1879618851896,412,Indian Restaurant
293,28.601909013121155,77.18654751946768,Sanadige,28.601969,77.18702,46,Karnataka Restaurant
294,28.601809954329646,77.1926798210064,Pure Punjabi,28.599726775582358,77.18990617377794,356,Indian Restaurant
295,28.601809954329646,77.1926798210064,Odisha Niwas Canteen,28.600670011903567,77.19718349583063,458,Indian Restaurant
296,28.60171061855959,77.19881209155558,Odisha Niwas Canteen,28.600670011903567,77.19718349583063,196,Indian Restaurant
297,28.60141094942985,77.21720871640207,Dhaba by Claridges,28.600633368284306,77.21655356969086,107,North Indian Restaurant
298,28.60141094942985,77.21720871640207,The Claridges,28.600705467708647,77.21660146431111,98,Hotel
299,28.60131050579737,77.2233408621292,Varq | वर्क,28.60454694756125,77.2237810008916,362,Indian Restaurant
300,28.60131050579737,77.2233408621292,Khan Chacha,28.600618250461434,77.22723729363604,388,Indian Restaurant
301,28.60131050579737,77.2233408621292,Wok In The Clouds,28.600501884081112,77.22722973943226,390,Indian Restaurant
302,28.60131050579737,77.2233408621292,The Big Chill Cafe,28.60068629868818,77.22763621585838,425,Italian Restaurant
303,28.60131050579737,77.2233408621292,Cafe Turtle,28.60015919868491,77.22723799043102,401,Café
304,28.60131050579737,77.2233408621292,Azam's Mughlai,28.600110036726374,77.22614797006254,305,Indian Restaurant
305,28.60131050579737,77.2233408621292,Taj Ambassador,28.60087033931607,77.22829798629847,486,Indian Restaurant
306,28.60131050579737,77.2233408621292,SODABOTTLEOPENERWALA,28.600140869804918,77.22627303643019,314,Irani Cafe
307,28.601209785212294,77.22947297643482,Khan Chacha,28.600618250461434,77.22723729363604,228,Indian Restaurant
308,28.601209785212294,77.22947297643482,Wok In The Clouds,28.600501884081112,77.22722973943226,232,Indian Restaurant
309,28.601209785212294,77.22947297643482,The Big Chill Cafe,28.60068629868818,77.22763621585838,188,Italian Restaurant
310,28.601209785212294,77.22947297643482,Cafe Turtle,28.60015919868491,77.22723799043102,247,Café
311,28.601209785212294,77.22947297643482,Taj Ambassador,28.60087033931607,77.22829798629847,120,Indian Restaurant
312,28.601209785212294,77.22947297643482,Yellow Brick Road,28.602009147159777,77.22911007967772,95,Coffee Shop
313,28.601209785212294,77.22947297643482,Azam's Mughlai,28.600110036726374,77.22614797006254,347,Indian Restaurant
314,28.601209785212294,77.22947297643482,SODABOTTLEOPENERWALA,28.600140869804918,77.22627303643019,334,Irani Cafe
315,28.601007513205282,77.24173711043599,Masala House,28.60233881932629,77.24130952010776,153,North Indian Restaurant
316,28.601007513205282,77.24173711043599,Sunder Nagar,28.6022821763985,77.24079874063452,168,Indian Restaurant
317,28.601007513205282,77.24173711043599,Nathu's,28.60247264877011,77.24077067576414,188,Indian Restaurant
318,28.601007513205282,77.24173711043599,Kamal Restaurant,28.60235,77.240698,180,Indian Restaurant
319,28.600599645991192,77.26626499757926,duggale snacks point,28.602067947387695,77.2654037475586,183,Indian Restaurant
320,28.60664532548869,77.18357830338243,Jakoi,28.605238831243323,77.18758137955673,421,Indian Restaurant
321,28.60664532548869,77.18357830338243,Al Kauser,28.60540082768645,77.1879618851896,450,Indian Restaurant
322,28.606546386026313,77.18971089212786,Al Kauser,28.60540082768645,77.1879618851896,213,Indian Restaurant
323,28.606546386026313,77.18971089212786,Jakoi,28.605238831243323,77.18758137955673,253,Indian Restaurant
324,28.606047533296735,77.2203733698446,Varq | वर्क,28.60454694756125,77.2237810008916,372,Indian Restaurant
325,28.606047533296735,77.2203733698446,queen's kitchen,28.60336595722144,77.22380704624999,449,Multicuisine Indian Restaurant
326,28.60594693170356,77.22650577158095,Varq | वर्क,28.60454694756125,77.2237810008916,308,Indian Restaurant
327,28.60594693170356,77.22650577158095,Gulati Restaurant,28.608010137218567,77.22998865890446,410,Indian Restaurant
328,28.60594693170356,77.22650577158095,Havemore,28.608032799884363,77.22994997865756,408,Indian Restaurant
329,28.60594693170356,77.22650577158095,Chicken Inn,28.607891404129532,77.2297518915048,384,Indian Restaurant
330,28.60594693170356,77.22650577158095,Pandara Rd,28.607999832217057,77.22989797242407,402,Indian Restaurant
331,28.60594693170356,77.22650577158095,Chor Bizzare,28.608837,77.229894,461,Indian Restaurant
332,28.605846053106777,77.23263814184665,Gulati Restaurant,28.608010137218567,77.22998865890446,353,Indian Restaurant
333,28.605846053106777,77.23263814184665,Havemore,28.608032799884363,77.22994997865756,358,Indian Restaurant
334,28.605846053106777,77.23263814184665,Chicken Inn,28.607891404129532,77.2297518915048,362,Indian Restaurant
335,28.605846053106777,77.23263814184665,Pandara Rd,28.607999832217057,77.22989797242407,359,Indian Restaurant
336,28.605846053106777,77.23263814184665,Chor Bizzare,28.608837,77.229894,427,Indian Restaurant
337,28.605744897511638,77.23877048055535,Masala House,28.60233881932629,77.24130952010776,453,North Indian Restaurant
338,28.605744897511638,77.23877048055535,Nathu's,28.60247264877011,77.24077067576414,413,Indian Restaurant
339,28.605744897511638,77.23877048055535,Kamal Restaurant,28.60235,77.240698,422,Indian Restaurant
340,28.605744897511638,77.23877048055535,Sunder Nagar,28.6022821763985,77.24079874063452,433,Indian Restaurant
341,28.605337505252812,77.2632995180918,duggale snacks point,28.602067947387695,77.2654037475586,418,Indian Restaurant
342,28.60492568144317,77.28782804380405,Gun Powder Restaurant,28.605584,77.289097,144,Indian Restaurant
343,28.60492568144317,77.28782804380405,Mitraan Di Chaap,28.604094230954004,77.29258385700422,473,North Indian Restaurant
344,28.610884712931938,77.21127290094448,Punjabi Nawab's - Best Western Taurus,28.612856636438657,77.21431732177734,369,Chinese Restaurant
345,28.61078450744893,77.21740562150757,Punjabi Nawab's - Best Western Taurus,28.612856636438657,77.21431732177734,379,Chinese Restaurant
346,28.61078450744893,77.21740562150757,Ardor Catering Company,28.6137231424766,77.21543312072754,379,Restaurant
347,28.610583265292995,77.2296709685066,Gulati Restaurant,28.608010137218567,77.22998865890446,288,Indian Restaurant
348,28.610583265292995,77.2296709685066,Havemore,28.608032799884363,77.22994997865756,285,Indian Restaurant
349,28.610583265292995,77.2296709685066,Chicken Inn,28.607891404129532,77.2297518915048,299,Indian Restaurant
350,28.610583265292995,77.2296709685066,Pandara Rd,28.607999832217057,77.22989797242407,288,Indian Restaurant
351,28.610583265292995,77.2296709685066,Chor Bizzare,28.608837,77.229894,195,Indian Restaurant
352,28.6103809149187,77.24193618942658,Café Lota,28.613176514059944,77.24207084847977,311,Indian Restaurant
353,28.6103809149187,77.24193618942658,Babu Shahi Bawarchi,28.61271858215332,77.24076080322266,284,Indian Restaurant
354,28.609663961998116,77.28486345979313,Green Leaf Restaurant,28.612065472508544,77.28783130645752,394,Indian Restaurant
355,28.615421064765503,77.22057059377686,eau de Monsoon,28.618780576519963,77.21817254979929,441,Indian Restaurant
356,28.615421064765503,77.22057059377686,Masala Library,28.618814,77.21809,448,Indian Restaurant
357,28.615421064765503,77.22057059377686,Le Méridien,28.618790061413076,77.21800819964756,450,Hotel
358,28.615421064765503,77.22057059377686,ఆంధ్ర భవన్ (Andhra Bhavan),28.619656633029656,77.21996068954468,475,Indian Restaurant
359,28.615320424199762,77.22670353912598,Andhra Bhavan Canteen,28.617094521063013,77.22572098304474,219,Indian Restaurant
360,28.615320424199762,77.22670353912598,Maharashtra Bhawan Canteen,28.61812166408398,77.22878075218492,372,Indian Restaurant
361,28.615320424199762,77.22670353912598,CSOI club,28.619021856520057,77.22701457248938,413,Indian Restaurant
362,28.615118311741014,77.23896933529032,Café Lota,28.613176514059944,77.24207084847977,372,Indian Restaurant
363,28.615118311741014,77.23896933529032,Babu Shahi Bawarchi,28.61271858215332,77.24076080322266,319,Indian Restaurant
364,28.61501683985851,77.2451021859327,Café Lota,28.613176514059944,77.24207084847977,360,Indian Restaurant
365,28.61501683985851,77.2451021859327,Babu Shahi Bawarchi,28.61271858215332,77.24076080322266,495,Indian Restaurant
366,28.614402189752635,77.28189862018453,Haldiram's,28.617935,77.279686,448,North Indian Restaurant
367,28.614402189752635,77.28189862018453,Mangey Da Dhaba,28.618259006135297,77.28305684080647,444,Indian Restaurant
368,28.614402189752635,77.28189862018453,Anna Madras Cafe,28.61841584154547,77.28305684080647,460,Indian Restaurant
369,28.614402189752635,77.28189862018453,Punjabi Rasoi,28.617452224982433,77.28538536445238,481,Indian Restaurant
370,28.614298778316176,77.2880312468195,Green Leaf Restaurant,28.612065472508544,77.28783130645752,249,Indian Restaurant
371,28.614298778316176,77.2880312468195,Punjabi Rasoi,28.617452224982433,77.28538536445238,435,Indian Restaurant
372,28.620457952615162,77.19920273395377,Tee pee o,28.62399466001383,77.2023211508556,497,Indian Restaurant
373,28.6203582626773,77.20533606073506,Tee pee o,28.62399466001383,77.2023211508556,500,Indian Restaurant
374,28.62025829555673,77.21146935633058,U N I canteen,28.62164861907796,77.2134996933071,251,Indian Restaurant
375,28.62025829555673,77.21146935633058,Soul Punjab,28.621004761709575,77.21643592080397,492,Indian Restaurant
376,28.620158051258663,77.2176026206538,eau de Monsoon,28.618780576519963,77.21817254979929,163,Indian Restaurant
377,28.620158051258663,77.2176026206538,Masala Library,28.618814,77.21809,157,Indian Restaurant
378,28.620158051258663,77.2176026206538,Tamra,28.620543184230115,77.21817445898111,70,Restaurant
379,28.620158051258663,77.2176026206538,Le Méridien,28.618790061413076,77.21800819964756,157,Hotel
380,28.620158051258663,77.2176026206538,Swagath,28.62149870440041,77.21858049977537,177,Indian Restaurant
381,28.620158051258663,77.2176026206538,ఆంధ్ర భవన్ (Andhra Bhavan),28.619656633029656,77.21996068954468,237,Indian Restaurant
382,28.620057529788294,77.22373585361834,Andhra Bhavan Canteen,28.617094521063013,77.22572098304474,382,Indian Restaurant
383,28.620057529788294,77.22373585361834,CSOI club,28.619021856520057,77.22701457248938,340,Indian Restaurant
384,28.620057529788294,77.22373585361834,ఆంధ్ర భవన్ (Andhra Bhavan),28.619656633029656,77.21996068954468,371,Indian Restaurant
385,28.61995673115085,77.22986905513767,Canteen Doordarshan Bhawan,28.61971623243475,77.22988100194355,26,Indian Restaurant
386,28.61995673115085,77.22986905513767,Maharashtra Bhawan Canteen,28.61812166408398,77.22878075218492,230,Indian Restaurant
387,28.61995673115085,77.22986905513767,CSOI club,28.619021856520057,77.22701457248938,297,Indian Restaurant
388,28.619754302395712,77.242135363495,Aahar,28.621434908285483,77.24197745915569,187,Indian Restaurant
389,28.619140364668013,77.27893352489187,Haldiram's,28.617935,77.279686,153,North Indian Restaurant
390,28.619140364668013,77.27893352489187,Anna Madras Cafe,28.61841584154547,77.28305684080647,410,Indian Restaurant
391,28.619140364668013,77.27893352489187,Mangey Da Dhaba,28.618259006135297,77.28305684080647,414,Indian Restaurant
392,28.619037071764254,77.28506643951444,Punjabi Rasoi,28.617452224982433,77.28538536445238,179,Indian Restaurant
393,28.619037071764254,77.28506643951444,Anna Madras Cafe,28.61841584154547,77.28305684080647,208,Indian Restaurant
394,28.619037071764254,77.28506643951444,Mangey Da Dhaba,28.618259006135297,77.28305684080647,214,Indian Restaurant
395,28.625094957294255,77.20236725613235,Tee pee o,28.62399466001383,77.2023211508556,122,Indian Restaurant
396,28.62499510943479,77.20850083931772,Bikanervala,28.6266175130141,77.20944050542066,202,Indian Restaurant
397,28.624894984341584,77.21463439126816,FIRE,28.628737183341777,77.21649767623988,464,Indian Restaurant
398,28.624894984341584,77.21463439126816,The Imperial,28.625548038159426,77.21866351780929,400,Hotel
399,28.624894984341584,77.21463439126816,"Daniell's Tavern, The Imperial New Delhi",28.625634,77.218059,344,Indian Restaurant
400,28.624894984341584,77.21463439126816,Daniell's Tavern,28.625685790477238,77.2181313765103,352,Indian Restaurant
401,28.624894984341584,77.21463439126816,The Park Hotel,28.628731170539613,77.21650745045316,464,Hotel
402,28.62479458201985,77.22076791189724,HOTEL SARAVANA BHAVAN,28.62704114687105,77.21951363035465,278,South Indian Restaurant
403,28.62479458201985,77.22076791189724,Anand Biryani House,28.62913638616433,77.22012996193826,487,Indian Restaurant
404,28.62479458201985,77.22076791189724,The Imperial,28.625548038159426,77.21866351780929,222,Hotel
405,28.62479458201985,77.22076791189724,Daniell's Tavern,28.625685790477238,77.2181313765103,276,Indian Restaurant
406,28.62479458201985,77.22076791189724,"Daniell's Tavern, The Imperial New Delhi",28.625634,77.218059,280,Indian Restaurant
407,28.62479458201985,77.22076791189724,Parikrama - The Revolving Restaurant,28.62877338737562,77.22294850059579,491,Indian Restaurant
408,28.62479458201985,77.22076791189724,The Imperial The Spice Route New Delhi,28.628424090412157,77.22026469681839,407,Indian Restaurant
409,28.62479458201985,77.22076791189724,Swagath,28.62149870440041,77.21858049977537,424,Indian Restaurant
410,28.62479458201985,77.22076791189724,Shiv Sagar,28.627150474146667,77.21952761586795,288,North Indian Restaurant
411,28.62479458201985,77.22076791189724,The Masala Trail,28.627385,77.219497,313,Multicuisine Indian Restaurant
412,28.624693902474796,77.22690140111844,Punjabi By Nature,28.626951305320677,77.2299932717504,392,Indian Restaurant
413,28.624693902474796,77.22690140111844,Kaffa,28.62850142060896,77.22569326187427,439,Indian Restaurant
414,28.624693902474796,77.22690140111844,Legends of India,28.628701623340987,77.22595149143059,455,Indian Restaurant
415,28.624592945711644,77.2330348588453,Punjabi By Nature,28.626951305320677,77.2299932717504,396,Indian Restaurant
416,28.62449171173566,77.23916828499136,Aahar,28.621434908285483,77.24197745915569,437,Indian Restaurant
417,28.62439020055209,77.24530167947013,Aahar,28.621434908285483,77.24197745915569,462,Indian Restaurant
418,28.62387848670554,77.27596817382872,Laxmi Vaishno Dhaba,28.626157111605693,77.27769264412582,304,Indian Restaurant
419,28.62387848670554,77.27596817382872,shree bhog pure veg restaurant,28.627424,77.279008,493,Indian Restaurant
420,28.630030223555266,77.18713036018694,Gola sizzlers,28.633770127572962,77.18979948132089,491,Indian Restaurant
421,28.629731869810577,77.20553206590667,Chutney,28.631366836432466,77.20805372466756,306,Indian Restaurant
422,28.629731869810577,77.20553206590667,Sarvam Safari,28.63202765487053,77.20744735388764,316,Indian Restaurant
423,28.629731869810577,77.20553206590667,Kaleva,28.63329860331272,77.20848838202599,490,Snack Place
424,28.629731869810577,77.20553206590667,Hotel Metropolitan Delhi,28.63155782123568,77.20788695781451,307,Hotel
425,28.6296318639755,77.21166590553347,Jain Chawal Wale,28.631763432849244,77.21591941953137,478,Indian Restaurant
